,case_id,activity,agent,start,end
2462,112,Check credit history,0,2023-05-01 13:51:07.468701770+00:00,2023-05-01 14:11:04.230070440+00:00
2463,112,Assess loan risk,11,2023-05-01 14:11:04.230070440+00:00,2023-05-01 14:31:04.230070440+00:00
2464,112,Design loan offer,11,2023-05-01 14:31:04.230070440+00:00,2023-05-01 14:38:14.165970187+00:00
2465,112,Approve loan offer,14,2023-05-01 14:38:14.165970187+00:00,2023-05-01 14:58:14.165970187+00:00
2466,112,Check application form completeness,0,2023-05-01 14:58:14.165970187+00:00,2023-05-01 15:09:07.877778030+00:00
2467,112,Appraise property,3,2023-05-01 15:09:07.877778030+00:00,2023-05-01 15:13:25.945285132+00:00
2468,112,AML check,2,2023-05-01 15:13:25.945285132+00:00,2023-05-01 15:18:26.586455030+00:00
2469,112,Check credit history,0,2023-05-01 15:18:26.586455030+00:00,2023-05-01 16:40:03.066230054+00:00
2470,112,Assess loan risk,11,2023-05-01 16:40:03.066230054+00:00,2023-05-01 17:00:03.066230054+00:00
2471,112,AML check,2,2023-05-01 17:00:03.066230054+00:00,2023-05-01 17:03:35.541379099+00:00
2472,112,Assess loan risk,11,2023-05-01 17:03:35.541379099+00:00,2023-05-01 17:23:35.541379099+00:00
2473,112,Applicant completes form,18,2023-05-01 17:23:35.541379099+00:00,2023-05-01 18:23:35.541379099+00:00
2474,112,Check application form completeness,0,2023-05-01 18:23:35.541379099+00:00,2023-05-01 18:33:34.364865690+00:00
2475,112,Appraise property,3,2023-05-01 18:33:34.364865690+00:00,2023-05-01 19:07:07.465983322+00:00
2476,112,AML check,2,2023-05-01 19:07:07.465983322+00:00,2023-05-01 21:16:23.973700819+00:00
2477,112,Check credit history,0,2023-05-01 21:16:23.973700819+00:00,2023-05-01 21:29:30.412711418+00:00
2478,112,Assess loan risk,11,2023-05-01 21:29:30.412711418+00:00,2023-05-01 21:49:30.412711418+00:00
2479,112,Approve application,0,2023-05-01 21:49:30.412711418+00:00,2023-05-01 21:54:30.412711418+00:00
2480,112,zzz_end,0,2023-05-01 21:54:30.412711418+00:00,2023-05-01 21:54:30.412711418+00:00
2481,113,Check application form completeness,0,2023-05-01 08:30:00+00:00,2023-05-01 08:35:28.111511319+00:00
2482,113,Appraise property,3,2023-05-01 08:35:28.111511319+00:00,2023-05-01 08:45:46.320393102+00:00
2483,113,AML check,2,2023-05-01 08:45:46.320393102+00:00,2023-05-01 09:44:08.813957578+00:00
2484,113,Check credit history,0,2023-05-01 09:44:08.813957578+00:00,2023-05-01 10:28:05.829162734+00:00
2485,113,Assess loan risk,11,2023-05-01 10:28:05.829162734+00:00,2023-05-01 10:48:05.829162734+00:00
2486,113,Reject application,0,2023-05-01 10:48:05.829162734+00:00,2023-05-01 10:58:05.829162734+00:00
2487,113,zzz_end,0,2023-05-01 10:58:05.829162734+00:00,2023-05-01 10:58:05.829162734+00:00
2488,114,Check application form completeness,0,2023-05-01 09:00:00+00:00,2023-05-01 09:56:19.936678845+00:00
2489,114,Appraise property,3,2023-05-01 09:56:19.936678845+00:00,2023-05-01 10:15:14.802097380+00:00
2490,114,AML check,2,2023-05-01 10:15:14.802097380+00:00,2023-05-01 10:22:29.052065042+00:00
2491,114,Check credit history,0,2023-05-01 10:22:29.052065042+00:00,2023-05-01 10:29:55.184342140+00:00
2492,114,Assess loan risk,11,2023-05-01 10:29:55.184342140+00:00,2023-05-01 10:49:55.184342140+00:00
2493,114,Reject application,0,2023-05-01 10:49:55.184342140+00:00,2023-05-01 10:59:55.184342140+00:00
2494,114,zzz_end,0,2023-05-01 10:59:55.184342140+00:00,2023-05-01 10:59:55.184342140+00:00
2495,115,Check application form completeness,0,2023-05-01 09:30:00+00:00,2023-05-01 09:49:13.647423290+00:00
2496,115,Appraise property,3,2023-05-01 09:49:13.647423290+00:00,2023-05-01 09:52:26.626965753+00:00
2497,115,AML check,2,2023-05-01 09:52:26.626965753+00:00,2023-05-01 09:58:45.253245853+00:00
2498,115,Check credit history,0,2023-05-01 09:58:45.253245853+00:00,2023-05-01 10:23:38.921291646+00:00
2499,115,Assess loan risk,11,2023-05-01 10:23:38.921291646+00:00,2023-05-01 10:43:38.921291646+00:00
2500,115,Check credit history,0,2023-05-01 10:43:38.921291646+00:00,2023-05-01 11:18:15.623280104+00:00
2501,115,Assess loan risk,11,2023-05-01 11:18:15.623280104+00:00,2023-05-01 11:38:15.623280104+00:00
2502,115,AML check,2,2023-05-01 11:38:15.623280104+00:00,2023-05-01 11:52:51.361362228+00:00
2503,115,Assess loan risk,11,2023-05-01 11:52:51.361362228+00:00,2023-05-01 12:12:51.361362228+00:00
2504,115,AML check,2,2023-05-01 12:12:51.361362228+00:00,2023-05-01 12:20:31.888278467+00:00
2505,115,Assess loan risk,11,2023-05-01 12:20:31.888278467+00:00,2023-05-01 12:40:31.888278467+00:00
2506,115,Assess loan risk,11,2023-05-01 12:40:31.888278467+00:00,2023-05-01 13:00:31.888278467+00:00
2507,115,AML check,2,2023-05-01 13:00:31.888278467+00:00,2023-05-01 13:13:07.074535429+00:00
2508,115,Assess loan risk,11,2023-05-01 13:13:07.074535429+00:00,2023-05-01 13:33:07.074535429+00:00
2509,115,Appraise property,3,2023-05-01 13:33:07.074535429+00:00,2023-05-01 15:49:43.275252135+00:00
2510,115,Assess loan risk,11,2023-05-01 15:49:43.275252135+00:00,2023-05-01 16:09:43.275252135+00:00
2511,115,Assess loan risk,11,2023-05-01 16:09:43.275252135+00:00,2023-05-01 16:29:43.275252135+00:00
2512,115,Check credit history,0,2023-05-01 16:29:43.275252135+00:00,2023-05-01 16:51:44.586682121+00:00
2513,115,Assess loan risk,11,2023-05-01 16:51:44.586682121+00:00,2023-05-01 17:11:44.586682121+00:00
2514,115,Check credit history,0,2023-05-01 17:11:44.586682121+00:00,2023-05-01 17:30:22.298689015+00:00
2515,115,Assess loan risk,11,2023-05-01 17:30:22.298689015+00:00,2023-05-01 17:50:22.298689015+00:00
2516,115,Check application form completeness,0,2023-05-01 17:50:22.298689015+00:00,2023-05-01 18:08:49.190568084+00:00
2517,115,Appraise property,3,2023-05-01 18:08:49.190568084+00:00,2023-05-01 18:17:36.032268566+00:00
2518,115,AML check,2,2023-05-01 18:17:36.032268566+00:00,2023-05-01 18:55:16.700196652+00:00
2519,115,Check credit history,0,2023-05-01 18:55:16.700196652+00:00,2023-05-01 19:11:58.665761399+00:00
2520,115,Assess loan risk,11,2023-05-01 19:11:58.665761399+00:00,2023-05-01 19:31:58.665761399+00:00
2521,115,Return application back to applicant,0,2023-05-01 19:31:58.665761399+00:00,2023-05-01 19:36:58.665761399+00:00
2522,115,Applicant completes form,18,2023-05-01 19:36:58.665761399+00:00,2023-05-01 20:36:58.665761399+00:00
2523,115,Check application form completeness,0,2023-05-01 20:36:58.665761399+00:00,2023-05-01 20:52:30.036678506+00:00
2524,115,Appraise property,3,2023-05-01 20:52:30.036678506+00:00,2023-05-01 20:55:33.038434669+00:00
2525,115,AML check,2,2023-05-01 20:55:33.038434669+00:00,2023-05-01 21:16:59.773215721+00:00
2526,115,Check credit history,0,2023-05-01 21:16:59.773215721+00:00,2023-05-01 22:02:06.536476954+00:00
2527,115,Assess loan risk,11,2023-05-01 22:02:06.536476954+00:00,2023-05-01 22:22:06.536476954+00:00
2528,115,Check application form completeness,0,2023-05-01 22:22:06.536476954+00:00,2023-05-01 22:25:39.092899817+00:00
2529,115,Appraise property,3,2023-05-01 22:25:39.092899817+00:00,2023-05-01 22:58:42.627828345+00:00
2530,115,AML check,2,2023-05-01 22:58:42.627828345+00:00,2023-05-02 01:08:57.563195588+00:00
2531,115,Check credit history,0,2023-05-02 01:08:57.563195588+00:00,2023-05-02 02:26:48.855514463+00:00
2532,115,Assess loan risk,11,2023-05-02 02:26:48.855514463+00:00,2023-05-02 02:46:48.855514463+00:00
2533,115,Design loan offer,11,2023-05-02 02:46:48.855514463+00:00,2023-05-02 02:53:36.496714700+00:00
2534,115,Approve loan offer,14,2023-05-02 02:53:36.496714700+00:00,2023-05-02 03:13:36.496714700+00:00
2535,115,Approve application,0,2023-05-02 03:13:36.496714700+00:00,2023-05-02 03:18:36.496714700+00:00
2536,115,zzz_end,0,2023-05-02 03:18:36.496714700+00:00,2023-05-02 03:18:36.496714700+00:00
2537,116,Check application form completeness,0,2023-05-01 10:00:00+00:00,2023-05-01 10:15:00.164491951+00:00
2538,116,Appraise property,3,2023-05-01 10:15:00.164491951+00:00,2023-05-01 10:37:54.904579186+00:00
2539,116,AML check,2,2023-05-01 10:37:54.904579186+00:00,2023-05-01 11:34:49.903790830+00:00
2540,116,Check credit history,0,2023-05-01 11:34:49.903790830+00:00,2023-05-01 12:03:14.500222054+00:00
2541,116,Assess loan risk,11,2023-05-01 12:03:14.500222054+00:00,2023-05-01 12:23:14.500222054+00:00
2542,116,Reject application,0,2023-05-01 12:23:14.500222054+00:00,2023-05-01 12:33:14.500222054+00:00
2543,116,zzz_end,0,2023-05-01 12:33:14.500222054+00:00,2023-05-01 12:33:14.500222054+00:00
2544,117,Check application form completeness,0,2023-05-01 10:30:00+00:00,2023-05-01 11:10:09.516043376+00:00
2545,117,Appraise property,3,2023-05-01 11:10:09.516043376+00:00,2023-05-01 11:12:25.299273304+00:00
2546,117,AML check,2,2023-05-01 11:12:25.299273304+00:00,2023-05-01 11:26:30.935631982+00:00
2547,117,Check credit history,0,2023-05-01 11:26:30.935631982+00:00,2023-05-01 11:33:28.210332723+00:00
2548,117,Assess loan risk,11,2023-05-01 11:33:28.210332723+00:00,2023-05-01 11:53:28.210332723+00:00
2549,117,Return application back to applicant,0,2023-05-01 11:53:28.210332723+00:00,2023-05-01 11:58:28.210332723+00:00
2550,117,Applicant completes form,18,2023-05-01 11:58:28.210332723+00:00,2023-05-01 12:58:28.210332723+00:00
2551,117,Check application form completeness,0,2023-05-01 12:58:28.210332723+00:00,2023-05-01 13:01:02.750477486+00:00
2552,117,Appraise property,3,2023-05-01 13:01:02.750477486+00:00,2023-05-01 13:05:21.466625876+00:00
2553,117,AML check,2,2023-05-01 13:05:21.466625876+00:00,2023-05-01 14:35:33.772042933+00:00
2554,117,Check credit history,0,2023-05-01 14:35:33.772042933+00:00,2023-05-01 14:47:53.336552620+00:00
2555,117,Assess loan risk,11,2023-05-01 14:47:53.336552620+00:00,2023-05-01 15:07:53.336552620+00:00
2556,117,Applicant completes form,18,2023-05-01 15:07:53.336552620+00:00,2023-05-01 16:07:53.336552620+00:00
2557,117,Check application form completeness,0,2023-05-01 16:07:53.336552620+00:00,2023-05-01 16:25:29.464139509+00:00
2558,117,Appraise property,3,2023-05-01 16:25:29.464139509+00:00,2023-05-01 17:13:42.712636170+00:00
2559,117,AML check,2,2023-05-01 17:13:42.712636170+00:00,2023-05-01 18:06:06.612525922+00:00
2560,117,Check credit history,0,2023-05-01 18:06:06.612525922+00:00,2023-05-01 20:32:30.081301527+00:00
2561,117,Assess loan risk,11,2023-05-01 20:32:30.081301527+00:00,2023-05-01 20:52:30.081301527+00:00
2562,117,AML check,2,2023-05-01 20:52:30.081301527+00:00,2023-05-01 20:55:22.526077331+00:00
2563,117,Assess loan risk,11,2023-05-01 20:55:22.526077331+00:00,2023-05-01 21:15:22.526077331+00:00
2564,117,AML check,2,2023-05-01 21:15:22.526077331+00:00,2023-05-01 21:30:42.977764485+00:00
2565,117,Assess loan risk,11,2023-05-01 21:30:42.977764485+00:00,2023-05-01 21:50:42.977764485+00:00
2566,117,Reject application,0,2023-05-01 21:50:42.977764485+00:00,2023-05-01 22:00:42.977764485+00:00
2567,117,zzz_end,0,2023-05-01 22:00:42.977764485+00:00,2023-05-01 22:00:42.977764485+00:00
2568,118,Check application form completeness,0,2023-05-01 11:00:00+00:00,2023-05-01 11:18:32.131687208+00:00
2569,118,Appraise property,3,2023-05-01 11:18:32.131687208+00:00,2023-05-01 11:25:57.803123098+00:00
2570,118,AML check,2,2023-05-01 11:25:57.803123098+00:00,2023-05-01 11:47:55.794488510+00:00
2571,118,Check credit history,0,2023-05-01 11:47:55.794488510+00:00,2023-05-01 12:30:00.090140611+00:00
2572,118,Assess loan risk,11,2023-05-01 12:30:00.090140611+00:00,2023-05-01 12:50:00.090140611+00:00
2573,118,Return application back to applicant,0,2023-05-01 12:50:00.090140611+00:00,2023-05-01 12:55:00.090140611+00:00
2574,118,Applicant completes form,18,2023-05-01 12:55:00.090140611+00:00,2023-05-01 13:55:00.090140611+00:00
2575,118,Check application form completeness,0,2023-05-01 13:55:00.090140611+00:00,2023-05-01 14:17:53.998879872+00:00
2576,118,Appraise property,3,2023-05-01 14:17:53.998879872+00:00,2023-05-01 16:43:20.468643824+00:00
2577,118,AML check,2,2023-05-01 16:43:20.468643824+00:00,2023-05-01 17:01:54.677963267+00:00
2578,118,Check credit history,0,2023-05-01 17:01:54.677963267+00:00,2023-05-01 17:20:35.424380366+00:00
2579,118,Assess loan risk,11,2023-05-01 17:20:35.424380366+00:00,2023-05-01 17:40:35.424380366+00:00
2580,118,AML check,2,2023-05-01 17:40:35.424380366+00:00,2023-05-01 17:41:05.124088584+00:00
2581,118,Assess loan risk,11,2023-05-01 17:41:05.124088584+00:00,2023-05-01 18:01:05.124088584+00:00
2582,118,Check application form completeness,0,2023-05-01 18:01:05.124088584+00:00,2023-05-01 18:17:11.333482898+00:00
2583,118,Appraise property,3,2023-05-01 18:17:11.333482898+00:00,2023-05-01 18:44:48.375961501+00:00
2584,118,AML check,2,2023-05-01 18:44:48.375961501+00:00,2023-05-01 19:05:27.418635770+00:00
2585,118,Check credit history,0,2023-05-01 19:05:27.418635770+00:00,2023-05-01 19:32:48.663736710+00:00
2586,118,Assess loan risk,11,2023-05-01 19:32:48.663736710+00:00,2023-05-01 19:52:48.663736710+00:00
2587,118,Assess loan risk,11,2023-05-01 19:52:48.663736710+00:00,2023-05-01 20:12:48.663736710+00:00
2588,118,Applicant completes form,18,2023-05-01 20:12:48.663736710+00:00,2023-05-01 21:12:48.663736710+00:00
2589,118,Check application form completeness,0,2023-05-01 21:12:48.663736710+00:00,2023-05-01 21:37:03.609673257+00:00
2590,118,Appraise property,3,2023-05-01 21:37:03.609673257+00:00,2023-05-01 22:07:24.930723147+00:00
2591,118,AML check,2,2023-05-01 22:07:24.930723147+00:00,2023-05-01 22:34:48.564916835+00:00
2592,118,Check credit history,0,2023-05-01 22:34:48.564916835+00:00,2023-05-01 22:37:58.590514156+00:00
2593,118,Assess loan risk,11,2023-05-01 22:37:58.590514156+00:00,2023-05-01 22:57:58.590514156+00:00
2594,118,AML check,2,2023-05-01 22:57:58.590514156+00:00,2023-05-01 23:03:37.820991744+00:00
2595,118,Assess loan risk,11,2023-05-01 23:03:37.820991744+00:00,2023-05-01 23:23:37.820991744+00:00
2596,118,Design loan offer,11,2023-05-01 23:23:37.820991744+00:00,2023-05-01 23:27:06.640296839+00:00
2597,118,Approve loan offer,14,2023-05-01 23:27:06.640296839+00:00,2023-05-01 23:47:06.640296839+00:00
2598,118,Appraise property,3,2023-05-01 23:47:06.640296839+00:00,2023-05-02 00:09:22.338291125+00:00
2599,118,Assess loan risk,11,2023-05-02 00:09:22.338291125+00:00,2023-05-02 00:29:22.338291125+00:00
2600,118,Approve loan offer,14,2023-05-02 00:29:22.338291125+00:00,2023-05-02 00:49:22.338291125+00:00
2601,118,Cancel application,0,2023-05-02 00:49:22.338291125+00:00,2023-05-02 00:54:22.338291125+00:00
2602,118,zzz_end,0,2023-05-02 00:54:22.338291125+00:00,2023-05-02 00:54:22.338291125+00:00
2603,119,Check application form completeness,0,2023-05-01 11:30:00+00:00,2023-05-01 12:25:54.509227272+00:00
2604,119,Appraise property,3,2023-05-01 12:25:54.509227272+00:00,2023-05-01 13:22:06.706159232+00:00
2605,119,AML check,2,2023-05-01 13:22:06.706159232+00:00,2023-05-01 13:22:37.585611852+00:00
2606,119,Check credit history,0,2023-05-01 13:22:37.585611852+00:00,2023-05-01 13:39:04.301644727+00:00
2607,119,Assess loan risk,11,2023-05-01 13:39:04.301644727+00:00,2023-05-01 13:59:04.301644727+00:00
2608,119,Assess loan risk,11,2023-05-01 13:59:04.301644727+00:00,2023-05-01 14:19:04.301644727+00:00
2609,119,Design loan offer,11,2023-05-01 14:19:04.301644727+00:00,2023-05-01 14:36:31.743184490+00:00
2610,119,Approve loan offer,14,2023-05-01 14:36:31.743184490+00:00,2023-05-01 14:56:31.743184490+00:00
2611,119,Return application back to applicant,0,2023-05-01 14:56:31.743184490+00:00,2023-05-01 15:01:31.743184490+00:00
2612,119,Applicant completes form,18,2023-05-01 15:01:31.743184490+00:00,2023-05-01 16:01:31.743184490+00:00
2613,119,Check application form completeness,0,2023-05-01 16:01:31.743184490+00:00,2023-05-01 16:06:19.941717688+00:00
2614,119,Appraise property,3,2023-05-01 16:06:19.941717688+00:00,2023-05-01 17:05:44.015872098+00:00
2615,119,AML check,2,2023-05-01 17:05:44.015872098+00:00,2023-05-01 17:22:45.347712700+00:00
2616,119,Check credit history,0,2023-05-01 17:22:45.347712700+00:00,2023-05-01 17:37:18.052688340+00:00
2617,119,Assess loan risk,11,2023-05-01 17:37:18.052688340+00:00,2023-05-01 17:57:18.052688340+00:00
2618,119,Design loan offer,11,2023-05-01 17:57:18.052688340+00:00,2023-05-01 18:05:13.051253838+00:00
2619,119,Approve loan offer,14,2023-05-01 18:05:13.051253838+00:00,2023-05-01 18:25:13.051253838+00:00
2620,119,Approve loan offer,14,2023-05-01 18:25:13.051253838+00:00,2023-05-01 18:45:13.051253838+00:00
2621,119,Approve loan offer,14,2023-05-01 18:45:13.051253838+00:00,2023-05-01 19:05:13.051253838+00:00
2622,119,Check credit history,0,2023-05-01 19:05:13.051253838+00:00,2023-05-01 19:19:11.949776187+00:00
2623,119,Assess loan risk,11,2023-05-01 19:19:11.949776187+00:00,2023-05-01 19:39:11.949776187+00:00
2624,119,Approve loan offer,14,2023-05-01 19:39:11.949776187+00:00,2023-05-01 19:59:11.949776187+00:00
2625,119,AML check,2,2023-05-01 19:59:11.949776187+00:00,2023-05-01 20:02:18.776979192+00:00
2626,119,Assess loan risk,11,2023-05-01 20:02:18.776979192+00:00,2023-05-01 20:22:18.776979192+00:00
2627,119,AML check,2,2023-05-01 20:22:18.776979192+00:00,2023-05-01 20:34:06.509097514+00:00
2628,119,Assess loan risk,11,2023-05-01 20:34:06.509097514+00:00,2023-05-01 20:54:06.509097514+00:00
2629,119,Design loan offer,11,2023-05-01 20:54:06.509097514+00:00,2023-05-01 20:56:58.338184348+00:00
2630,119,Approve loan offer,14,2023-05-01 20:56:58.338184348+00:00,2023-05-01 21:16:58.338184348+00:00
2631,119,Applicant completes form,18,2023-05-01 21:16:58.338184348+00:00,2023-05-01 22:16:58.338184348+00:00
2632,119,Check application form completeness,0,2023-05-01 22:16:58.338184348+00:00,2023-05-01 23:47:12.853308218+00:00
2633,119,Appraise property,3,2023-05-01 23:47:12.853308218+00:00,2023-05-02 00:05:51.590737560+00:00
2634,119,AML check,2,2023-05-02 00:05:51.590737560+00:00,2023-05-02 00:30:07.741979806+00:00
2635,119,Check credit history,0,2023-05-02 00:30:07.741979806+00:00,2023-05-02 02:40:55.013514008+00:00
2636,119,Assess loan risk,11,2023-05-02 02:40:55.013514008+00:00,2023-05-02 03:00:55.013514008+00:00
2637,119,Check application form completeness,0,2023-05-02 03:00:55.013514008+00:00,2023-05-02 03:09:20.319493518+00:00
2638,119,Appraise property,3,2023-05-02 03:09:20.319493518+00:00,2023-05-02 04:15:08.673285193+00:00
2639,119,AML check,2,2023-05-02 04:15:08.673285193+00:00,2023-05-02 04:26:36.260586420+00:00
2640,119,Check credit history,0,2023-05-02 04:26:36.260586420+00:00,2023-05-02 04:44:42.796223507+00:00
2641,119,Assess loan risk,11,2023-05-02 04:44:42.796223507+00:00,2023-05-02 05:04:42.796223507+00:00
2642,119,Check application form completeness,0,2023-05-02 05:04:42.796223507+00:00,2023-05-02 05:17:51.396841790+00:00
2643,119,Appraise property,3,2023-05-02 05:17:51.396841790+00:00,2023-05-02 05:39:52.993882992+00:00
2644,119,AML check,2,2023-05-02 05:39:52.993882992+00:00,2023-05-02 05:40:24.602274281+00:00
2645,119,Check credit history,0,2023-05-02 05:40:24.602274281+00:00,2023-05-02 07:02:01.200591703+00:00
2646,119,Assess loan risk,11,2023-05-02 07:02:01.200591703+00:00,2023-05-02 07:22:01.200591703+00:00
2647,119,Reject application,0,2023-05-02 07:22:01.200591703+00:00,2023-05-02 07:32:01.200591703+00:00
2648,119,zzz_end,0,2023-05-02 07:32:01.200591703+00:00,2023-05-02 07:32:01.200591703+00:00
2649,120,Check application form completeness,0,2023-05-01 12:00:00+00:00,2023-05-01 12:04:30.486881152+00:00
